message,label,,
"balance in account :
xxxxxxxxxx3870  is  27583.52",spam,,
"balance in account :
xxxxxxxxxx3870  is  32083.52",spam,,
your payment of rs.323.58 made via reference number 137673236 has been processed successfully,spam,,
"ashis invited you to facebook. learn more: http://fb.com/l/1uufdl7rxyiepkm 

text ""stop"" to 57575601 to stop getting texts",spam,,
"dear customer, your idea e-bill dated 12-feb-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your idea mobile bill for 12-feb-16 is generated for an amount of rs326.6 with due date 27-feb-16 and your total outstanding amount is rs. 323.58 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea mobile bill for 12-jan-16 is generated for an amount of rs354.05 with due date 27-jan-16 and your total outstanding amount is rs. 354.05 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-jan-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea slashes roaming rates by upto 40% for calls & 75% for sms! call @ 45p/80p/115p per min for incoming/local/std calls, 25p/38p for local/std sms. t&c apply",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
dial 52256 to win gold and many more exciting prizes.,spam,,
dial 52256 to win gold and many more exciting prizes.,spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea slashes roaming rates by upto 40% for calls & 75% for sms! call @ 45p/80p/115p per min for incoming/local/std calls, 25p/38p for local/std sms. t&c apply",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/451527546600231727/1014276219402992462/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/1251682630359807605/1160684734518772005/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/895492440139794871/834349936810770864/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/675031107561020997/444260580402643803/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"dear customer, your idea mobile bill for 12-dec-15 is generated for an amount of rs289.78 with due date 27-dec-15 and your total outstanding amount is rs. 290.57 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-dec-15 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"dial 52256 to win gold & unbelievable prizes, and assured free recharge",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"dial 52256 to win gold & unbelievable prizes, and assured free recharge",spam,,
"dial 52256 to win gold & unbelievable prizes, and assured free recharge",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"only 2 days left!!dial 52256 and win gold, and many more prizes",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"welcome to high speed idea 3g network-maharashtra&goa! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea maharashtra&goa helpline no. +919822012345",spam,,
"issac invited you to facebook. learn more: http://fb.com/l/1sme559gwzcvt4s 

text ""stop"" to 57575601 to stop getting texts",spam,,
"idea slashes roaming rates by upto 40% for calls & 75% for sms! call @ 45p/80p/115p per min for incoming/local/std calls, 25p/38p for local/std sms. t&c apply",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea slashes roaming rates by upto 40% for calls & 75% for sms! call @ 45p/80p/115p per min for incoming/local/std calls, 25p/38p for local/std sms. t&c apply",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/966135291375059558/208227514215537746/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/81907966040614558/604074653689197784/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"dear customer, your idea e-bill dated 12-nov-15 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your idea mobile bill for 12-nov-15 is generated for an amount of rs283.86 with due date 27-nov-15 and your total outstanding amount is rs. 290.79 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/656547532525178960/1037156592329259032/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
your full speed quota is over & speed is now reduced to 60kbps.to resume speed please recharge with 3g data pack,spam,,
"dear customer, your idea e-bill dated 12-oct-15 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your idea mobile bill for 12-oct-15 is generated for an amount of rs287.28 with due date 27-oct-15 and your total outstanding amount is rs. 286.93 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea mobile bill for 12-sep-15 is generated for an amount of rs283.86 with due date 27-sep-15 and your total outstanding amount is rs. 284.65 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-sep-15 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"you have requested to pay rs 99.00 for bharti airtel ltd . your one time password (otp) is 224 valid till  14-08-2015 05:30 pm. 
powered by ipayy - payment service",spam,,
"dear customer, your idea mobile bill for 12-aug-15 is generated for an amount of rs362.36 with due date 27-aug-15 and your total outstanding amount is rs. 360.79 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-aug-15 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! you have 1 missed calls. to check missed calls sms get to 52299 at rs.3 or dial *11*0# now @ rs.3,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details sms get to 52299 at rs3/sms,spam,,
"whatsapp code 768-413.

you can also tap on this link to verify your phone: v.whatsapp.com/768413",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed call.to know the details dial *11*0# at rs3.,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
get the linkedin app: https://lnkd.in/fnq-mmk,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
your unique verification code for olacabs is 7486. thank you.,spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
"welcome to rlive! watch this space for free jokes, bollywood gossip,fashion tips and many more exciting alerts!!",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
 congratulation! mbbp19_2g_icr has been successfully activated on your phone.thank you. reliance ,spam,,
"recharge of rs.19 successful.enjoy 85mb 2g data.validity  3 days.rch with rs195, 2gb 28days or rs492, 10gb 90days.reliance gsm",spam,,
hi! somebody called you. you have 5 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 4 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! you have 1 missed calls. to check missed calls sms get to 52299 at rs.3 or dial *11*0# now @ rs.3,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details sms get to 52299 at rs3/sms,spam,,
"whatsapp code 768-413.

you can also tap on this link to verify your phone: v.whatsapp.com/768413",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed call.to know the details dial *11*0# at rs3.,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
get the linkedin app: https://lnkd.in/fnq-mmk,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
your unique verification code for olacabs is 7486. thank you.,spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
"welcome to rlive! watch this space for free jokes, bollywood gossip,fashion tips and many more exciting alerts!!",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
 congratulation! mbbp19_2g_icr has been successfully activated on your phone.thank you. reliance ,spam,,
"recharge of rs.19 successful.enjoy 85mb 2g data.validity  3 days.rch with rs195, 2gb 28days or rs492, 10gb 90days.reliance gsm",spam,,
hi! somebody called you. you have 5 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 4 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! you have 1 missed calls. to check missed calls sms get to 52299 at rs.3 or dial *11*0# now @ rs.3,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details sms get to 52299 at rs3/sms,spam,,
"whatsapp code 768-413.

you can also tap on this link to verify your phone: v.whatsapp.com/768413",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed call.to know the details dial *11*0# at rs3.,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
get the linkedin app: https://lnkd.in/fnq-mmk,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
your unique verification code for olacabs is 7486. thank you.,spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
"welcome to rlive! watch this space for free jokes, bollywood gossip,fashion tips and many more exciting alerts!!",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
 congratulation! mbbp19_2g_icr has been successfully activated on your phone.thank you. reliance ,spam,,
"recharge of rs.19 successful.enjoy 85mb 2g data.validity  3 days.rch with rs195, 2gb 28days or rs492, 10gb 90days.reliance gsm",spam,,
hi! somebody called you. you have 5 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 4 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! you have 1 missed calls. to check missed calls sms get to 52299 at rs.3 or dial *11*0# now @ rs.3,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details sms get to 52299 at rs3/sms,spam,,
"whatsapp code 768-413.

you can also tap on this link to verify your phone: v.whatsapp.com/768413",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed call.to know the details dial *11*0# at rs3.,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
get the linkedin app: https://lnkd.in/fnq-mmk,spam,,
hi! you have 1 missed call.to check missed calls sms get to 52299 at rs.3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.,spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
your unique verification code for olacabs is 7486. thank you.,spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
"welcome to rlive! watch this space for free jokes, bollywood gossip,fashion tips and many more exciting alerts!!",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
 congratulation! mbbp19_2g_icr has been successfully activated on your phone.thank you. reliance ,spam,,
"recharge of rs.19 successful.enjoy 85mb 2g data.validity  3 days.rch with rs195, 2gb 28days or rs492, 10gb 90days.reliance gsm",spam,,
hi! somebody called you. you have 5 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 4 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 3 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
hi! somebody called you. you have 2 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"dear customer, .your account has been recharged with rs 150, amount payable is rs150 thank you.reliance",spam,,
hi! somebody called you. you have 1 missed calls. to know the details dial *11*0# at rs3.unlimited missed calls only@rs5/30days. dial *999*10#.,spam,,
"idea money login id, password/otp kisi ke sath share na kare. isse se apko paise ki hani ho sakti hai. idea money kabhi bhi call/sms karke yeh details nahi lete",spam,,
"priya grahak, maharashtra roaming mein ab mumbai ke call rates bin koi charges ke poore 30 din ke liye. activate karne dial kare *510*4#",spam,,
"as on date, your total outstanding: rs.464.00, available credit limit: rs.15536.00 & available cash limit: rs.1600.00.",spam,,
"as on date, your total outstanding: rs.464.00, available credit limit: rs.15536.00 & available cash limit: rs.1600.00.",spam,,
"now with new toll free ivr self-service nodes,get instant info.
active vas -123450
unbilled amt -123451
billing amt -123452
dt & vas offers 123457
internet setting -123456
postpaid plans- 123454
cost saving packs 123455
internet setting -123456
internet pack -121999
online bill payment -123453",spam,,
"internet jaankari 121999 toll free par. dial kare 121999 aur jaane apna internet unbill, discounted data packs, settings aur bahut kuch.",spam,,
idea maharashtra roaming pe payen mumbai ki outgoing call rates 30dino ke liye bina kisi charges ke.activate karne ke liye dial *510*4#,spam,,
"priya upabhokta, ab se aapne latest bill ka break up details paiye sabse pehle apne mobile pe, dial karein 12146, toll-free.",spam,,
"gprs pack for 9702701023 has 1024 mb free usage.till 00:00am 985 mb used,39mb can be use till 11sep.for real time usage/booster pack dial *121*999#.t&c",spam,,
"dear customer, your request for fixed validity pack - chota booster_100mb_rs50_7d has been successfully processed via c1-72296721632 for mobile no. 9702701023 w.e.f. 30/08/2016 12:14:21 pm. the new tariff will be applicable within 1 hour from now. thank you for giving us an opportunity to service you.",spam,,
"priya grahak, ab maharashtra mein bhi mumbai ke call rates muft mein poore 30 din ke liye. suvidha paane ke liye dial kare *510*4#",spam,,
"dear customer, your credit limit has been revised to inr 3600. thank you for choosing idea.",spam,,
"your payment of rs. 890.00 made via reference number 172622699 has been processed successfully. now you can make payment through our my idea app, download now using this link http://www.ideacellular.com/my-idea-app. thank you.",spam,,
"
dear customer, your due date is over. please pay your bill for rs890.12 immediately to avoid barring of services to non idea numbers, std,isd and roaming on 06.09.2016.please dial tollfree *121*4# for account details or click billde.sk/idea to pay now<br>",spam,,
maharashtra main mumbai call rates 30 dino ke liye. khas suvidha bina kisi extra charges ke. activate karne ke liye *510*4# dial kijye,spam,,
your request is being processed.,spam,,
"
dear customer, your due date is over. please pay your bill for rs890.12 immediately to avoid barring of services to non idea numbers, std,isd and roaming on 06.09.2016.please dial tollfree *121*4# for account details or click billde.sk/idea to pay now<br>",spam,,
idea maharashtra roaming pe payen mumbai ki outgoing call rates 30dino ke liye bina kisi charges ke.activate karne ke liye dial *510*4#,spam,,
"gprs pack for 9702701023 has 1024 mb free usage.till 00:00am 975 mb used,49mb can be use till 11sep.for real time usage/booster pack dial *121*999#.t&c",spam,,
"
dear customer, today is your due date. please pay bill for rs.890.12 immediately to enjoy uninterrupted service. please dial tollfree *121*4# for account details or click billde.sk/idea to pay now",spam,,
"dear customer, now enjoy mumbai call rates in maharashtra while roaming service absolutely free for 30 days. dial *510*4# to activate.",spam,,
"gprs pack for 9702701023 has 1024 mb free usage.till 00:00am 842 mb used,182mb can be use till 11sep.for real time usage/booster pack dial *121*999#.t&c",spam,,
"now with new toll free ivr self-service nodes, get instant info.
active vas - 123450
unbilled amt -123451
billing amt - 123452
dt & vas offers  123457
internet setting -123456
postpaid plans-  123454
cost saving packs  123455
internet setting - 123456
internet pack -121999
online bill payment -123453",spam,,
"dear customer, please pay your bill for rs.890.12 by due date 27.08.2016 to avoid late payment fees. please dial tollfree *121*4# for account details",spam,,
"priya grahak, ab maharashtra mein bhi mumbai ke call rates muft mein poore 30 din ke liye. suvidha paane ke liye dial kare *510*4#",spam,,
"gprs pack for 9702701023 has 1024 mb free usage.till 00:00am 842 mb used,182mb can be use till 11sep.for real time usage/booster pack dial *121*999#.t&c",spam,,
"dear customer, please pay your bill for rs.890.12 by due date 27.08.2016 to avoid late payment fees. please dial tollfree *121*4# for account details",spam,,
"hi! thanks for your application, we have received your consent message.",spam,,
???? ?? ?????! ???? rs250000 ?? gold ??? 55256 ????,spam,,
???? ?? ?????! ???? rs250000 ?? gold ??? 55256 ????,spam,,
"jito rs250000 ka gold aur samsung hd tv , call 55256 free",spam,,
???? ????! rs250000 gold ????? ???? ????.??? 55256 ????,spam,,
???? ?? ?????! ???? rs250000 ?? gold ??? 55256 ????,spam,,
"dear customer, your idea mobile bill for 12-aug-16 is generated for an amount of rs892.98 with due date 27-aug-16 and your total outstanding amount is rs. 890.12 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-aug-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"jito rs250000 ka gold aur samsung hd tv , call 55256 free.",spam,,
???? ?? ?????! ???? rs250000 ?? gold ??? 55256 ????,spam,,
???? ?? ????! ??? 55256 ???? ???? rs250000 ?? ?????,spam,,
???? ????! rs250000 gold ????? ???? ????.??? 55256 ????,spam,,
???? ?? ?????! ???? rs250000 ?? gold ??? 55256 ????,spam,,
we are unable to process your request this time. please try later.,spam,,
we are unable to process your request this time. please try later.,spam,,
